DateTime,Media_Temperatura,Low_Temp,High_Temp,Media_Umidita,Date,Numero_Insetti,Nuove_Catture
2024-08-22 17:00:00,33.72,33,"34,6","44,78",2024-08-22,0,0
2024-08-22 18:00:00,32.87,"31,4","34,1","46,59",2024-08-22,0,0
2024-08-22 19:00:00,31.46,31,32,"49,94",2024-08-22,0,0
2024-08-22 20:00:00,27.95,"26,1","30,9","60,85",2024-08-22,0,0
2024-08-22 21:00:00,25.26,"24,7","25,9","69,31",2024-08-22,0,0
2024-08-22 22:00:00,23.35,"22,5","24,5","76,7",2024-08-22,0,0
2024-08-22 23:00:00,21.74,"21,3","22,3","79,54",2024-08-22,0,0
2024-08-23 00:00:00,21.05,"20,7","21,3","81,13",2024-08-23,0,0
2024-08-23 01:00:00,20.23,"19,8","20,6","84,03",2024-08-23,0,0
2024-08-23 02:00:00,19.57,"19,5","19,8","87,25",2024-08-23,0,0
2024-08-23 03:00:00,19.92,"19,7","20,2","86,89",2024-08-23,0,0
2024-08-23 04:00:00,19.57,19,"19,8","88,57",2024-08-23,0,0
2024-08-23 05:00:00,18.58,"18,4","18,9","92,14",2024-08-23,0,0
2024-08-23 06:00:00,18.36,"18,3","18,4","93,3",2024-08-23,0,0
